,rating,title,user
278,9,My Strange Hero,pandey31anil_831
279,10,My Strange Hero,palomatovar212_641
280,10,My Strange Hero,arlie1021_8
281,9,My Strange Hero,nags96_683
282,10,My Strange Hero,baezmariel_26
283,10,My Strange Hero,elsicelpri_733
284,10,My Strange Hero,sandyloz45_457
285,10,My Strange Hero,huntercruizer17_272
286,10,My Strange Hero,alondracarrillo811_914
287,8,My Strange Hero,fmayila_118
288,10,My Strange Hero,needya2006_601
289,10,My Strange Hero,brislerihernandez_41
290,10,My Strange Hero,340046346457105_962
291,10,My Strange Hero,eka_meylan185_237
292,10,My Strange Hero,janorys_660
293,10,My Strange Hero,shaikhabubakar085_283
294,10,My Strange Hero,232144301067098_412
295,10,My Strange Hero,desigiachin004_838
296,10,My Strange Hero,margot___max_392
297,10,My Strange Hero,addisongwin07_272
298,10,My Strange Hero,khenebury3_507
299,10,My Strange Hero,luz_arbelaez_ga_72
300,10,My Strange Hero,jikyu
301,10,My Strange Hero,harikaazra2016_827
302,10,My Strange Hero,sylvie3006
303,10,My Strange Hero,asviga272006_98
304,10,My Strange Hero,gigimonster2002_707
305,10,My Strange Hero,slayslisa_929
306,10,My Strange Hero,atlkdramafan
307,10,My Strange Hero,breakslife2_688
308,10,My Strange Hero,jamirsenti10_499
309,10,My Strange Hero,zenith21
310,10,My Strange Hero,san_ang
311,10,My Strange Hero,sogosoga0_405
312,6,My Strange Hero,pkalili_234
313,10,My Strange Hero,yaffapquiroz_144
314,10,My Strange Hero,elena_
315,10,My Strange Hero,herculesvv1997_814
316,10,My Strange Hero,sehun726711_552
317,10,My Strange Hero,albeleo68_128
318,10,My Strange Hero,rajniangel202d_463
319,10,My Strange Hero,310780992846029_605
320,10,My Strange Hero,gleiciannep1
321,10,My Strange Hero,kassynha41_354
322,10,My Strange Hero,kiki_shi
323,10,My Strange Hero,ellaynejoiramos13_750
324,10,My Strange Hero,caroline18_lim_66
325,10,My Strange Hero,naima22muuse_176
326,10,My Strange Hero,joanaliza_mejia
327,10,My Strange Hero,vadomselene_516
328,10,My Strange Hero,victor_arguello_89
329,10,My Strange Hero,saniya0510_502
330,10,My Strange Hero,ruthfagnano_36
331,10,My Strange Hero,diptobala10_569
332,10,My Strange Hero,507443286430796_27
333,10,My Strange Hero,dikshapradhan1612_650
334,10,My Strange Hero,carrillomarquezyudit_644
335,10,My Strange Hero,priyasmita56_664
336,10,My Strange Hero,winterbishop
337,10,My Strange Hero,ainomina38
338,10,My Strange Hero,252875682077047_796
339,10,My Strange Hero,lara_lucy_222
340,10,My Strange Hero,anithakumar3880_995
341,10,My Strange Hero,mampi21das_535
342,10,My Strange Hero,pusheentheo_436
343,10,My Strange Hero,avegayii_221
344,10,My Strange Hero,cicicampos726_508
345,10,My Strange Hero,khanhanna159_159
346,10,My Strange Hero,janettevg81_877
347,10,My Strange Hero,balapynshishasuting_440
348,10,My Strange Hero,singhyashasvi_42_755
349,10,My Strange Hero,momocarlamarie_526
350,10,My Strange Hero,mnskhatri_328
351,10,My Strange Hero,tanzilaa
352,10,My Strange Hero,thilaka21
353,10,My Strange Hero,gisela_verenice_card
354,10,My Strange Hero,sanir
355,10,My Strange Hero,alibratus
356,8,My Strange Hero,carmicha15_430
357,10,My Strange Hero,carziepiramide_484
358,10,My Strange Hero,653012795036117_811
359,10,My Strange Hero,sam_ares
360,10,My Strange Hero,gowrisagarikashree_131
361,9,My Strange Hero,fisica_llc33_863
362,10,My Strange Hero,roselene_jatana_382
363,10,My Strange Hero,katiec012879_529
364,10,My Strange Hero,soumya_tyko_111
365,10,My Strange Hero,safwanaislam789_128
366,9,My Strange Hero,hanachan42823529_820
367,10,My Strange Hero,tiny711
368,10,My Strange Hero,latifahlovesfamily20_319
369,10,My Strange Hero,tsheringdomabht123_200
370,7,My Strange Hero,rachelfeeling22_4
371,10,My Strange Hero,linabehera477_510
372,10,My Strange Hero,kouseikun
373,10,My Strange Hero,athaniraheen_599
374,10,My Strange Hero,emilybecker0203_90
375,8,My Strange Hero,kdfantastic
376,3,My Strange Hero,ingridaudacia12_695
377,10,My Strange Hero,renatagabriely10_125
378,10,My Strange Hero,ntpersaud89_879
379,10,My Strange Hero,3259
380,10,My Strange Hero,marshol_ale_mar_881
381,10,My Strange Hero,taeguk_374
382,10,My Strange Hero,kgip_4_24_15
383,10,My Strange Hero,anjisemwal123_842
384,10,My Strange Hero,shreyadesarkar12_714
385,10,My Strange Hero,thaliadss62_340
386,10,My Strange Hero,440210603173851_878
387,10,My Strange Hero,107565173661193_874
388,10,My Strange Hero,394421757705457_215
389,10,My Strange Hero,tadzmahal38_183
390,10,My Strange Hero,balickasandra04_892
391,10,My Strange Hero,antoniaganea108_872
392,10,My Strange Hero,zililakij_270
393,1,My Strange Hero,nodu1
394,10,My Strange Hero,aleth_ca
395,10,My Strange Hero,betha_thao
396,10,My Strange Hero,sfahmad2k12_102
397,10,My Strange Hero,bindurevankar5_700
398,10,My Strange Hero,riza_ndreu36_280
399,10,My Strange Hero,677645999097633_657
400,10,My Strange Hero,cdarip2u_937
401,10,My Strange Hero,133881134290065_46
402,7,My Strange Hero,rosemesquit_291
403,10,My Strange Hero,yashaswinig74330_195
404,10,My Strange Hero,745961275755415_213
405,10,My Strange Hero,samyiabonmai_320
406,10,My Strange Hero,746143032425323_659
407,10,My Strange Hero,rebecagonzalezcampoy_962
408,4,My Strange Hero,wordofmouth007_396
409,10,My Strange Hero,rabeena7406407762_996
410,10,My Strange Hero,emojifenix_796
411,10,My Strange Hero,Pau507
412,10,My Strange Hero,naomi_laos
413,10,My Strange Hero,kabao7
414,8,My Strange Hero,iwontleaveyousowewon_425
415,10,My Strange Hero,edwardjames1770_821
416,10,My Strange Hero,junk_tl_447
417,10,My Strange Hero,marie_dauz
418,9,My Strange Hero,helandlima25_918
419,10,My Strange Hero,ftoooot210_966
420,10,My Strange Hero,pehr84520_772
421,10,My Strange Hero,olguitaparamirz79_735
422,10,My Strange Hero,santosheloisa34_928
423,8,My Strange Hero,federica_trevisan
424,10,My Strange Hero,joshler70_642
425,10,My Strange Hero,xyz45
426,10,My Strange Hero,sendiejc
427,10,My Strange Hero,beyza_yokus_442
428,8,My Strange Hero,la_keo
429,10,My Strange Hero,CarolinaDannie
430,10,My Strange Hero,sharfaansari84_651
431,10,My Strange Hero,kyun__gsoo
432,10,My Strange Hero,sfanny_malin_460
433,10,My Strange Hero,manghakipachuau_530
434,10,My Strange Hero,calvarioluz03_695
435,10,My Strange Hero,soniadiaz_09_645
436,10,My Strange Hero,gbmg181200_994
437,10,My Strange Hero,c_adam239_580
438,10,My Strange Hero,tink_73_286
439,10,My Strange Hero,salomepine_502
440,7,My Strange Hero,kkpoojakrishnan123kk_919
441,10,My Strange Hero,leticiafernandesdeme_102
442,10,My Strange Hero,ashmithababuraj2003_71
443,10,My Strange Hero,501154090237476_984
444,10,My Strange Hero,mynameismina2020_400
445,10,My Strange Hero,sai_orlanda11_779
446,10,My Strange Hero,www_daria14_op_959
447,10,My Strange Hero,1876862049303201_333
448,10,My Strange Hero,msanamikav_674
449,10,My Strange Hero,ssangeet326_679
450,10,My Strange Hero,jerrychoi807_850
451,10,My Strange Hero,gaoshengvue2_28
452,10,My Strange Hero,grayeyes03_214
453,10,My Strange Hero,manonlepetitmoshi
454,10,My Strange Hero,morinsholotan_531
455,10,My Strange Hero,lunitaliz2904_759
456,10,My Strange Hero,2065954373672799_134
457,10,My Strange Hero,kosiemeka10_260
458,10,My Strange Hero,leena6farhan_551
459,10,My Strange Hero,brendafariasabed08_706
460,10,My Strange Hero,edith888
461,10,My Strange Hero,claudiaprv_579
462,10,My Strange Hero,galeone_valentina_858
463,10,My Strange Hero,dongju0826_484
464,10,My Strange Hero,letizia_94_821
465,10,My Strange Hero,andrearonceray_675
466,7,My Strange Hero,parvinmojo_308
467,10,My Strange Hero,puvarbarkha_943
468,10,My Strange Hero,doreen_pats_38
469,10,My Strange Hero,bere_love_760
470,1,My Strange Hero,lolita_lih_598
471,8,My Strange Hero,HeIsWe22
472,10,My Strange Hero,claramarley1_763
473,10,My Strange Hero,hyeyoon2224_479
474,10,My Strange Hero,queirozzdanilo_208
475,10,My Strange Hero,2120670214867346_944
476,4,My Strange Hero,rosewolf_304
477,10,My Strange Hero,1971100336257609_422
478,10,My Strange Hero,kame_myou_134
479,10,My Strange Hero,861558214026394_964
480,10,My Strange Hero,sarailopez195_204
481,10,My Strange Hero,sxy170630_984
482,10,My Strange Hero,sarahalen0_249
483,10,My Strange Hero,zhouclement20_257
484,10,My Strange Hero,emiineteru123456_276
485,10,My Strange Hero,estrellanavarro674_687
486,10,My Strange Hero,shannonbengia_378
487,10,My Strange Hero,tenzipema47_809
488,8,My Strange Hero,gcardullo4_617
489,6,My Strange Hero,chungiii23
490,10,My Strange Hero,torche_camille2222_771
491,10,My Strange Hero,442693896226403_666
492,10,My Strange Hero,generalthao
493,10,My Strange Hero,1609540585726118_102
494,10,My Strange Hero,282777058882020_435
495,10,My Strange Hero,maggieprincess34_554
496,1,My Strange Hero,alanaasbyroberts_476
497,10,My Strange Hero,thecoolunnati_180
498,10,My Strange Hero,lilyblayerperez_904
499,10,My Strange Hero,sachin2004saurabh_65
500,10,My Strange Hero,vidaln_200
501,10,My Strange Hero,bere_morgan_403
502,10,My Strange Hero,rebicutarebeca_928
503,10,My Strange Hero,staceybyang_916
504,10,My Strange Hero,hema_tulip_677
505,9,My Strange Hero,wwwasooy20_564
506,10,My Strange Hero,nuzhatshameem96_201
507,10,My Strange Hero,dr_deepika48581992_135
508,10,My Strange Hero,vbaldin22_854
509,10,My Strange Hero,pfbooth_724
510,10,My Strange Hero,bts_bts2_300
511,2,My Strange Hero,anasur_227
512,10,My Strange Hero,nungsangchang2_891
513,10,My Strange Hero,eliz_all_cr_350
514,10,My Strange Hero,s_kavithareddi_908
515,1,My Strange Hero,mmillaray238_806
516,10,My Strange Hero,mishikamisty_370
517,10,My Strange Hero,tinsintoronto_857
518,10,My Strange Hero,chonkarshruti2_570
519,10,My Strange Hero,jai825
520,6,My Strange Hero,lizaxataieva_867
521,10,My Strange Hero,tsehaydrama
522,4,My Strange Hero,rupajerryru_783
523,10,My Strange Hero,langanglukamei0123_140
524,10,My Strange Hero,1112toinfinityjj_950
525,10,My Strange Hero,ediluana_nyah
526,10,My Strange Hero,greyj989_526
527,10,My Strange Hero,marcelio_mendonca_417
528,1,My Strange Hero,lyonsabbott_755
529,10,My Strange Hero,rishanadarking_618
530,10,My Strange Hero,angiesantz45_535
531,4,My Strange Hero,martacqueiroz_482
532,10,My Strange Hero,damisrubi_791
533,10,My Strange Hero,06068280046046890395
534,10,My Strange Hero,nanubhatt09_702
535,10,My Strange Hero,rotation2003_681
536,10,My Strange Hero,sunainasingh1976_919
537,10,My Strange Hero,sihamajabroune_264
538,10,My Strange Hero,410844995777405_396
539,4,My Strange Hero,cla511
540,10,My Strange Hero,deepakyadav3883_174
541,10,My Strange Hero,thansika2515_36
542,10,My Strange Hero,tiya_s81_162
543,10,My Strange Hero,hmadaelgnaiay_570
544,10,My Strange Hero,reglarlicor97_546
545,10,My Strange Hero,elizerosix_212
546,10,My Strange Hero,bridget_lico_508
547,4,My Strange Hero,119283855459962_134
548,10,My Strange Hero,marambalotaibi_96
549,10,My Strange Hero,karinaalexandre_98_884
550,10,My Strange Hero,418660238607453_495
551,7,My Strange Hero,maitramn21_733
552,5,My Strange Hero,sdmsana_338
553,8,My Strange Hero,mattr191905_122
554,6,My Strange Hero,gandhiayushi9_44
555,10,My Strange Hero,yasmindarbali_418
556,7,My Strange Hero,yangdrua_604
557,8,My Strange Hero,sneela2580_443
558,2,My Strange Hero,rosicarvalho04_999
559,5,My Strange Hero,10207100816100562_850
560,10,My Strange Hero,sadhanagautam200_230
561,10,My Strange Hero,nayelimedrano07_961
562,8,My Strange Hero,uni_credito_samara_283
563,2,My Strange Hero,sonia1706_692
564,5,My Strange Hero,catacastrogonz_803
565,10,My Strange Hero,babyboop429_152
566,3,My Strange Hero,j3nnyp3r3z_810
567,1,My Strange Hero,zahrah_4
568,1,My Strange Hero,jucymol_706
569,1,My Strange Hero,matuufamily03_463
570,1,My Strange Hero,anaclarahesus1234_195
571,7,My Strange Hero,lumonteiro744_607
572,2,My Strange Hero,alves_mariadejesus
573,7,My Strange Hero,raniisebouai_893
574,1,My Strange Hero,elizabethdanese_live_936
575,4,My Strange Hero,rm1207_216
576,2,My Strange Hero,eljefe_301_77
577,2,My Strange Hero,jackellane21_563
578,1,My Strange Hero,ketllenluzluna_740
579,10,My Strange Hero,maxime_angelina_979
580,10,My Strange Hero,cakiciberfin_29
581,2,My Strange Hero,issufo_ture_896
582,10,My Strange Hero,tasakiaoi1616_963
583,1,My Strange Hero,millie_curtis
584,10,My Strange Hero,sonagautam30_786
585,10,My Strange Hero,miiiiikooooo_553
586,10,My Strange Hero,oliviaprejia15_787
587,10,My Strange Hero,tovikaliz7_779
588,10,My Strange Hero,bhadrayukandi25_185
589,10,My Strange Hero,sadeemkhallaf_567
590,10,My Strange Hero,jimins_girl7_155
591,10,My Strange Hero,leaaronalwaysurs_318
592,10,My Strange Hero,gabrielasozer_320
593,10,My Strange Hero,anchalmgpg_685
594,10,My Strange Hero,euajonas_859
595,8,My Strange Hero,azaroualf97_941
596,10,My Strange Hero,108354309894098_870
597,10,My Strange Hero,217696362469577_955
598,10,My Strange Hero,dipikakadam9998_485
599,10,My Strange Hero,reynatagonzales_961
600,10,My Strange Hero,thamer_hadj
601,10,My Strange Hero,azale
602,10,My Strange Hero,leoncita361_32
603,10,My Strange Hero,499142987273889_792
604,1,My Strange Hero,muchlyzzyahary10_353
605,10,My Strange Hero,sashi_longkumer_275
606,10,My Strange Hero,dassvikas1_241
607,10,My Strange Hero,kizguzel1234_789
608,10,My Strange Hero,juricolm70_947
609,5,My Strange Hero,2149289855340290_937
610,10,My Strange Hero,tyllijingmut888_934
611,10,My Strange Hero,esraaaamer_67
612,10,My Strange Hero,omer_ot36_955
613,10,My Strange Hero,lanuzaromina_106
614,10,My Strange Hero,talita_ndj_jesus_360
615,10,My Strange Hero,ayakareem1155_49
616,10,My Strange Hero,jessiejessica2322_831
617,10,My Strange Hero,ummu_maissane_637
618,10,My Strange Hero,a_deneb91_108
619,10,My Strange Hero,risa_lunita_355
620,10,My Strange Hero,10217067694708743_901
621,10,My Strange Hero,2148446375479456_775
622,10,My Strange Hero,amay_lee
623,10,My Strange Hero,normalhuman_0415
624,10,My Strange Hero,gabiplaued_789
625,9,My Strange Hero,aigoominmin304_761
626,10,My Strange Hero,fernandadanae_madrid_601
627,10,My Strange Hero,cvoria_358
628,10,My Strange Hero,shanianguyen2018_706
629,10,My Strange Hero,463208987527097_256
630,10,My Strange Hero,americaisantana_826
631,10,My Strange Hero,xaiane1pinho_364
632,10,My Strange Hero,mariiaelena_cast_809
633,10,My Strange Hero,sunshinyday_768
634,10,My Strange Hero,fernandovelizazogue_982
635,10,My Strange Hero,226538998081576_290
636,10,My Strange Hero,lisseth_princessa_396
637,10,My Strange Hero,preciousumeh234_313
638,10,My Strange Hero,teresitafrias79_179
639,10,My Strange Hero,gosik115_951
640,10,My Strange Hero,luzcristina24_336
641,10,My Strange Hero,pryscila_fonseca_146
642,10,My Strange Hero,madss_74321_994
643,10,My Strange Hero,srnalmeidafilho_927
644,10,My Strange Hero,nicolepanio02_850
645,10,My Strange Hero,pauledelyne84_19
646,10,My Strange Hero,niveditha11168_382
647,10,My Strange Hero,joj_p8
648,10,My Strange Hero,julia_fcostafcosta_393
649,10,My Strange Hero,asiamarks
650,10,My Strange Hero,33tweety37_489
651,10,My Strange Hero,denisefc566_223
652,10,My Strange Hero,vanessamariano_olive_776
653,10,My Strange Hero,l8n1ce
654,10,My Strange Hero,lhn73ayan_991
655,10,My Strange Hero,ritusindhu881_69
656,9,My Strange Hero,elizabethpereira37_167
657,10,My Strange Hero,blenknsino_458
658,10,My Strange Hero,keylafcosta
659,10,My Strange Hero,Marupintoe
